,time,wind_speed,wind_direction,temperature,wind_power,theoretical_power
1173,2023-01-18 21:00:00,21.20094,272.2525,12.040131,14600.0,15000.0
1174,2023-01-18 22:00:00,21.758417,276.63165,12.509827,14380.0,15000.0
1175,2023-01-18 23:00:00,21.998682,276.9464,12.131348,14160.0,15000.0
1176,2023-01-19 00:00:00,21.678629,276.45514,11.817139,14240.0,15000.0
1177,2023-01-19 01:00:00,21.25412,276.44003,11.514496,14360.0,15000.0
1178,2023-01-19 02:00:00,20.926384,277.208,11.2742,14100.0,15000.0
1179,2023-01-19 03:00:00,20.540203,277.88275,11.074982,14420.0,15000.0
1180,2023-01-19 04:00:00,20.201405,278.0075,10.95163,14010.0,15000.0
1181,2023-01-19 05:00:00,19.973454,278.23566,10.916931,15000.0,15000.0
1182,2023-01-19 06:00:00,20.026773,277.96442,10.995972,13440.0,15000.0
1183,2023-01-19 07:00:00,19.94929,276.6979,11.10968,14280.0,15000.0
1184,2023-01-19 08:00:00,20.02746,276.01904,11.297333,14450.0,15000.0
1185,2023-01-19 09:00:00,19.997993,276.47055,11.403992,13900.0,15000.0
1186,2023-01-19 10:00:00,18.848066,280.0611,11.955933,14800.0,15000.0
1187,2023-01-19 11:00:00,18.898775,278.51443,12.252167,14050.0,15000.0
1188,2023-01-19 12:00:00,19.349676,276.92523,12.373596,14100.0,15000.0
1189,2023-01-19 13:00:00,19.895287,276.79202,12.344696,14320.0,15000.0
1190,2023-01-19 14:00:00,19.9428,278.93954,12.112732,13950.0,15000.0
1191,2023-01-19 15:00:00,19.912254,281.65964,11.905182,14050.0,15000.0
1192,2023-01-19 16:00:00,19.94964,283.8844,11.752899,14080.0,15000.0
1193,2023-01-19 17:00:00,20.058065,285.3435,11.611542,13730.0,15000.0
1194,2023-01-19 18:00:00,19.94108,285.07364,11.497803,11430.0,15000.0
1195,2023-01-19 19:00:00,20.051197,283.65024,11.498444,13650.0,15000.0
1196,2023-01-19 20:00:00,20.31691,282.34705,11.442535,13650.0,15000.0
1197,2023-01-19 21:00:00,20.742598,282.11307,11.403992,13990.0,15000.0
1198,2023-01-19 22:00:00,19.458706,290.15,10.9028015,13250.0,15000.0
1199,2023-01-19 23:00:00,21.24055,293.5447,10.661835,14150.0,15000.0
1200,2023-01-20 00:00:00,21.702871,292.33615,10.596924,13750.0,15000.0
1201,2023-01-20 01:00:00,21.974005,291.1819,10.826324,14180.0,15000.0
1202,2023-01-20 02:00:00,22.495588,289.0217,10.991455,13220.0,15000.0
1203,2023-01-20 03:00:00,23.10044,286.3567,11.179718,12840.0,15000.0
1204,2023-01-20 04:00:00,22.845236,283.7401,11.218292,14550.0,15000.0
1205,2023-01-20 05:00:00,22.520878,281.59134,11.148895,13650.0,15000.0
1206,2023-01-20 06:00:00,22.384745,279.184,11.020386,13450.0,15000.0
1207,2023-01-20 07:00:00,22.537283,278.77722,10.874512,14130.0,15000.0
1208,2023-01-20 08:00:00,22.921097,278.28387,10.764648,13650.0,15000.0
1209,2023-01-20 09:00:00,24.156832,275.65656,10.924622,14900.0,15000.0
1210,2023-01-20 10:00:00,24.297655,263.53458,10.440796,14150.0,15000.0
1211,2023-01-20 11:00:00,21.2259,247.16254,9.948578,14000.0,15000.0
1212,2023-01-20 12:00:00,18.988176,237.60675,9.536713,14600.0,15000.0
1213,2023-01-20 13:00:00,19.2124,227.4253,9.370911,14100.0,15000.0
1214,2023-01-20 14:00:00,16.614994,223.75671,9.489807,15000.0,15000.0
1215,2023-01-20 15:00:00,14.313807,228.85641,10.089935,14400.0,15000.0
1216,2023-01-20 16:00:00,13.237249,229.5594,10.292358,14840.0,14500.020874863412
1217,2023-01-20 17:00:00,12.335327,228.90375,10.284637,14600.0,11748.82649563151
1218,2023-01-20 18:00:00,11.805383,228.0809,10.144562,11520.0,10309.31856218936
1219,2023-01-20 19:00:00,11.385035,225.97263,9.988434,13750.0,9258.055607823891
1220,2023-01-20 20:00:00,10.569625,224.60594,9.895264,7760.0,7414.813073029491
1221,2023-01-20 21:00:00,9.761389,226.64737,9.820068,4810.0,5846.0732275105365
1222,2023-01-20 22:00:00,8.701063,242.91205,10.4427185,6340.0,4146.308262526999
1223,2023-01-20 23:00:00,9.370184,248.13419,10.60849,9290.0,5169.057309805322
1224,2023-01-21 00:00:00,10.492739,250.75058,10.774261,6430.0,7248.527672490496
1225,2023-01-21 01:00:00,11.134205,249.45032,10.934265,4300.0,8663.68105094392
1226,2023-01-21 02:00:00,11.549141,247.72237,10.997253,9570.0,9679.226474856325
1227,2023-01-21 03:00:00,11.492398,249.40529,10.983734,8070.0,9544.237890921097
1228,2023-01-21 04:00:00,11.102341,252.62526,10.9201355,8320.0,8608.526947123413
1229,2023-01-21 05:00:00,11.024176,261.57336,10.800629,11220.0,8427.517286041442
1230,2023-01-21 06:00:00,11.888473,270.07263,10.650909,9600.0,10572.585060648978
1231,2023-01-21 07:00:00,12.88804,274.0891,10.546814,10000.0,13479.05760340573
1232,2023-01-21 08:00:00,13.543098,274.9723,10.55838,3800.0,15000.0
1233,2023-01-21 09:00:00,13.585504,274.43195,10.587921,4900.0,15000.0
1234,2023-01-21 10:00:00,12.74083,283.88196,10.961273,11150.0,13044.195057842098
1235,2023-01-21 11:00:00,12.240848,286.60754,10.94455,9550.0,11526.50192085301
1236,2023-01-21 12:00:00,13.034719,283.98825,11.151459,12800.0,13892.607319116034
1237,2023-01-21 13:00:00,13.907994,276.227,11.527344,13750.0,15000.0
1238,2023-01-21 14:00:00,13.848843,270.6396,11.730408,13150.0,15000.0
1239,2023-01-21 15:00:00,13.369826,267.62045,11.664215,12500.0,15000.0
1240,2023-01-21 16:00:00,12.7304125,266.91367,11.692505,9970.0,12949.919136608329
1241,2023-01-21 17:00:00,11.90949,266.79175,11.506805,9490.0,10607.725863493772
1242,2023-01-21 18:00:00,11.306651,265.67078,11.249115,8710.0,9084.357293487521
1243,2023-01-21 19:00:00,10.638583,262.21994,10.835327,6770.0,7568.747732867533
1244,2023-01-21 20:00:00,10.027274,262.06674,10.103455,6050.0,6339.2976763434435
1245,2023-01-21 21:00:00,9.566945,265.8945,9.918396,8070.0,5495.852745108728
1246,2023-01-21 22:00:00,11.807417,280.82852,10.275635,6690.0,10344.58961650338
1247,2023-01-21 23:00:00,12.1816845,282.5967,10.506317,7550.0,11339.216141334025
1248,2023-01-22 00:00:00,11.866319,281.1768,10.80191,8970.0,10476.810496757098
1249,2023-01-22 01:00:00,11.480279,276.66394,10.693298,6590.0,9491.409260777005
1250,2023-01-22 02:00:00,10.485352,271.6841,10.085449,7980.0,7234.273892515401
1251,2023-01-22 03:00:00,9.6024,266.5412,9.624725,6690.0,5553.668715084252
1252,2023-01-22 04:00:00,8.490111,263.6879,9.57782,3420.0,3837.2854554916944
1253,2023-01-22 05:00:00,7.2797937,270.8507,9.464752,2920.0,2418.79264848682
1254,2023-01-22 06:00:00,6.9698133,277.7698,9.458954,5250.0,2124.609830950899
1255,2023-01-22 07:00:00,7.0756507,284.5366,9.322723,3000.0,2223.9054711674776
1256,2023-01-22 08:00:00,7.506556,286.33853,9.229553,2800.0,2658.0878493502832
1257,2023-01-22 09:00:00,7.706796,285.94006,9.401764,4400.0,2877.698857472156
1258,2023-01-22 10:00:00,9.603553,294.40173,9.907471,4100.0,5588.323899600351
1259,2023-01-22 11:00:00,9.48831,292.73346,10.094452,1800.0,5378.993789657008
1260,2023-01-22 12:00:00,8.562904,285.6425,10.406097,3000.0,3944.749926601039
1261,2023-01-22 13:00:00,7.8873773,279.95288,10.648346,3050.0,3079.673130229398
1262,2023-01-22 14:00:00,7.255859,276.841,10.795471,3300.0,2397.140105065493
1263,2023-01-22 15:00:00,6.8098073,280.09967,10.849457,2850.0,1981.8868038669575
1264,2023-01-22 16:00:00,6.4315453,281.1268,10.80896,2030.0,1670.8590047225225
1265,2023-01-22 17:00:00,6.049805,282.89084,10.74408,1630.0,1391.230284225536
1266,2023-01-22 18:00:00,5.685278,286.3672,10.683044,1590.0,1155.1292966609144
1267,2023-01-22 19:00:00,5.6324306,291.0074,10.618774,1100.0,1123.7061040105261
1268,2023-01-22 20:00:00,5.6886525,293.76956,10.591797,1010.0,1157.7245674234864
1269,2023-01-22 21:00:00,5.8027053,294.8197,10.5564575,630.0,1229.02267027463
1270,2023-01-22 22:00:00,8.050734,298.8624,10.318054,610.0,3290.914262987951
1271,2023-01-22 23:00:00,7.6606946,291.058,10.264069,470.0,2834.8415240561058
1272,2023-01-23 00:00:00,7.1800985,290.40686,10.265381,260.0,2331.8347000830663
1273,2023-01-23 01:00:00,6.8297415,285.7171,10.242249,220.0,2005.3864374510013
1274,2023-01-23 02:00:00,5.7928114,285.28372,10.210754,150.0,1223.0242796722666
1275,2023-01-23 03:00:00,4.892902,285.81177,10.188263,170.0,736.9434253786294
1276,2023-01-23 04:00:00,4.1983023,285.93335,10.1779785,320.0,465.5927382628119
1277,2023-01-23 05:00:00,3.7059424,290.0209,10.156769,310.0,320.3980787045853
1278,2023-01-23 06:00:00,3.5090768,296.96036,10.172852,360.0,272.1812927021802
1279,2023-01-23 07:00:00,3.4774008,302.34113,10.222961,300.0,265.0457704152501
1280,2023-01-23 08:00:00,3.5233119,305.22565,10.274994,200.0,275.8508809684146
1281,2023-01-23 09:00:00,3.6008492,301.92856,10.355957,500.0,294.6447157121206
1282,2023-01-23 10:00:00,5.5262775,311.97168,10.934906,450.0,1068.0394911832054
1283,2023-01-23 11:00:00,5.3715177,301.83075,11.062134,300.0,980.240163319173
1284,2023-01-23 12:00:00,4.654259,296.62787,11.1154785,100.0,636.4643735030329
1285,2023-01-23 13:00:00,3.6637697,292.96704,11.154022,100.0,309.87499444158846
1286,2023-01-23 14:00:00,2.8763282,292.9699,11.166229,100.0,149.73156720035735
1287,2023-01-23 15:00:00,2.3904984,295.53458,11.190002,50.0,85.95508260294507
1288,2023-01-23 16:00:00,2.0273185,297.89764,11.149536,30.0,52.446804485547354
1289,2023-01-23 17:00:00,1.6657095,309.99768,11.088501,0.0,29.11253153307779
1290,2023-01-23 18:00:00,1.3698255,325.88565,11.049927,0.0,16.204876968349595
1291,2023-01-23 19:00:00,1.3293272,332.68427,11.010742,0.0,14.82248697946235
1292,2023-01-23 20:00:00,1.2897407,326.8914,10.949707,0.0,13.546892146025783
1293,2023-01-23 21:00:00,1.0654372,307.27792,10.871948,90.0,7.641227381527331
1294,2023-01-23 22:00:00,2.7859998,68.614174,10.914368,410.0,136.84996543269645
1295,2023-01-23 23:00:00,3.212977,65.78765,10.911774,750.0,210.2265592195107
1296,2023-01-24 00:00:00,2.988664,57.232307,10.898285,500.0,169.4340632783329
1297,2023-01-24 01:00:00,2.2664227,52.37637,10.819885,370.0,73.96684164810037
1298,2023-01-24 02:00:00,1.5307264,67.639435,10.717743,300.0,22.807726753514018
1299,2023-01-24 03:00:00,1.367548,98.902824,10.604004,280.0,16.271741180766046
1300,2023-01-24 04:00:00,1.5752451,108.16755,10.533966,200.0,24.87761045838582
1301,2023-01-24 05:00:00,1.787189,102.633385,10.484467,370.0,36.34426032926857
1302,2023-01-24 06:00:00,2.0848067,97.22009,10.437561,300.0,57.72523710649432
1303,2023-01-24 07:00:00,2.3906572,94.7643,10.430511,520.0,87.10181700450624
1304,2023-01-24 08:00:00,2.7892315,95.740265,10.433075,1400.0,138.3952932006774
1305,2023-01-24 09:00:00,3.2843668,96.60534,10.487701,880.0,226.098716860738
1306,2023-01-24 10:00:00,2.4797115,126.92015,10.985046,1320.0,97.26901568780661
1307,2023-01-24 11:00:00,3.789171,119.762825,10.954193,1090.0,346.8931062349068
1308,2023-01-24 12:00:00,4.572201,107.91248,10.844299,840.0,609.2603764325988
1309,2023-01-24 13:00:00,5.111044,101.21433,10.627136,550.0,851.2576013782157
1310,2023-01-24 14:00:00,5.605855,94.94191,10.37204,570.0,1123.878351751227
1311,2023-01-24 15:00:00,6.1123447,88.759705,10.038544,930.0,1457.3846400474058
1312,2023-01-24 16:00:00,6.5475845,82.79528,9.645935,650.0,1792.5443365436831
1313,2023-01-24 17:00:00,6.823359,79.80076,9.307312,1430.0,2031.417848375781
1314,2023-01-24 18:00:00,7.0238442,79.74166,9.100403,4390.0,2219.955813643855
1315,2023-01-24 19:00:00,7.2867413,79.279305,8.959686,7720.0,2483.3391978768454
1316,2023-01-24 20:00:00,7.4515643,77.653275,8.808044,8090.0,2660.48280368808
1317,2023-01-24 21:00:00,7.438152,75.64769,8.673737,5790.0,2649.7079913658545
1318,2023-01-24 22:00:00,7.6011615,79.55693,8.118561,6480.0,2831.670040555916
1319,2023-01-24 23:00:00,8.137164,76.710945,7.729187,7600.0,3479.7109477742856
1320,2023-01-25 00:00:00,8.573718,73.13687,7.485016,8700.0,4075.4894433174945
1321,2023-01-25 01:00:00,8.93485,68.67568,7.2504883,7800.0,4619.56158714695
1322,2023-01-25 02:00:00,8.652564,66.009636,7.049988,8000.0,4201.077499791632
1323,2023-01-25 03:00:00,8.780248,62.450226,7.030731,8500.0,4391.744837613783
1324,2023-01-25 04:00:00,8.572438,60.0966,6.95874,7800.0,4090.017518821187
1325,2023-01-25 05:00:00,8.04023,59.4946,6.8218994,7350.0,3376.746608574904
1326,2023-01-25 06:00:00,7.8860464,58.12216,6.5655212,7400.0,3190.4038669445035
1327,2023-01-25 07:00:00,7.693037,57.442337,6.4986877,8150.0,2963.1224028982574
1328,2023-01-25 08:00:00,7.51438,56.54172,6.514099,7420.0,2762.3037189286083
1329,2023-01-25 09:00:00,7.3549857,52.402744,6.906708,5980.0,2588.1143422806344
1330,2023-01-25 10:00:00,4.900342,57.43981,6.893219,9590.0,764.5158340784856
1331,2023-01-25 11:00:00,6.109757,60.53893,6.494812,8000.0,1480.5626790819365
1332,2023-01-25 12:00:00,7.048994,62.752037,6.168396,8270.0,2268.2435570207053
1333,2023-01-25 13:00:00,7.725853,62.64575,6.220459,8250.0,2979.893514663944
1334,2023-01-25 14:00:00,7.8228645,56.762955,6.325836,6620.0,3089.758576537556
1335,2023-01-25 15:00:00,7.4011307,48.677055,6.5076904,3710.0,2614.9306507864735
1336,2023-01-25 16:00:00,7.0370507,44.82482,6.792328,5550.0,2248.305602757918
1337,2023-01-25 17:00:00,6.9325414,41.294033,7.387329,6080.0,2149.401406782678
1338,2023-01-25 18:00:00,6.3117576,31.484394,7.979767,5390.0,1620.788116749396
1339,2023-01-25 19:00:00,4.4605308,18.418518,8.295929,8500.0,571.7672265954484
1340,2023-01-25 20:00:00,3.2002833,3.0197413,8.694305,7320.0,211.00909443969073
1341,2023-01-25 21:00:00,2.8081694,346.10052,9.207062,6450.0,142.32093104422248
1342,2023-01-25 22:00:00,4.9641848,319.8965,9.09848,3040.0,782.7498177400747
1343,2023-01-25 23:00:00,5.4058776,307.52454,9.233429,3750.0,1009.0668677704496
1344,2023-01-26 00:00:00,5.367198,297.26828,9.272614,3600.0,986.0876915774577
1345,2023-01-26 01:00:00,5.3027306,287.6125,9.311798,1600.0,949.7229223859208
1346,2023-01-26 02:00:00,5.5879025,287.3775,9.538635,700.0,1109.87945064847
1347,2023-01-26 03:00:00,6.2026014,283.40845,9.661346,1550.0,1516.0448673366784
1348,2023-01-26 04:00:00,7.0044417,287.01105,9.911316,1700.0,2179.7144160684256
1349,2023-01-26 05:00:00,8.365026,300.3963,10.537811,950.0,3706.446496620336
1350,2023-01-26 06:00:00,10.668058,300.08768,10.958679,270.0,7673.726377911762
1351,2023-01-26 07:00:00,13.011128,297.7219,11.223419,1320.0,13889.564541962136
1352,2023-01-26 08:00:00,14.742773,296.93604,11.5961,3310.0,15000.0
1353,2023-01-26 09:00:00,16.505592,296.60373,11.924469,6560.0,15000.0
1354,2023-01-26 10:00:00,20.9917,298.4135,12.126862,6840.0,15000.0
1355,2023-01-26 11:00:00,20.876354,298.1588,12.529114,11310.0,15000.0
1356,2023-01-26 12:00:00,19.651566,296.7314,12.56958,11740.0,15000.0
1357,2023-01-26 13:00:00,18.867884,288.5365,12.621643,10170.0,15000.0
1358,2023-01-26 14:00:00,21.473194,286.8544,12.651825,7890.0,15000.0
1359,2023-01-26 15:00:00,23.419542,288.7691,12.462921,9620.0,15000.0
1360,2023-01-26 16:00:00,23.607208,290.8051,12.250244,14330.0,15000.0
1361,2023-01-26 17:00:00,23.376541,291.1346,12.16156,14890.0,15000.0
1362,2023-01-26 18:00:00,22.630821,288.88297,11.893616,14890.0,15000.0
1363,2023-01-26 19:00:00,23.45986,285.13123,11.418762,14320.0,15000.0
1364,2023-01-26 20:00:00,25.007631,282.19766,10.947113,14620.0,15000.0
1365,2023-01-26 21:00:00,25.400785,280.05435,10.43692,14620.0,15000.0
1366,2023-01-26 22:00:00,24.452358,275.32004,10.366241,14590.0,15000.0
1367,2023-01-26 23:00:00,25.412924,272.62668,10.112427,13940.0,15000.0
1368,2023-01-27 00:00:00,24.267162,269.65585,10.154205,11300.0,15000.0
1369,2023-01-27 01:00:00,21.321686,268.50818,10.204956,8150.0,15000.0
1370,2023-01-27 02:00:00,17.5971,262.08063,10.140717,6350.0,15000.0
1371,2023-01-27 03:00:00,14.457424,254.08246,9.649139,1250.0,15000.0
1372,2023-01-27 04:00:00,11.697673,245.21503,9.192932,300.0,9883.027316522148
1373,2023-01-27 05:00:00,7.194855,225.46844,9.290619,860.0,2302.1571149164392
1374,2023-01-27 06:00:00,4.1456113,194.29109,8.806122,3350.0,441.27328521583377
1375,2023-01-27 07:00:00,1.7592953,187.22003,8.673096,3100.0,33.76524997307232
1376,2023-01-27 08:00:00,1.5786933,225.03685,8.709076,780.0,24.38959212912713
1377,2023-01-27 09:00:00,3.642081,239.25143,8.817047,1860.0,299.75150651484273
1378,2023-01-27 10:00:00,3.9669747,284.29602,8.507965,2150.0,389.9327042340166
1379,2023-01-27 11:00:00,5.8811865,274.7348,8.600494,1310.0,1268.714812969385
1380,2023-01-27 12:00:00,6.902592,259.60538,8.610138,1000.0,2051.109585447218
1381,2023-01-27 13:00:00,8.120616,246.82922,9.090759,2140.0,3337.393691981477
1382,2023-01-27 14:00:00,11.0352545,235.59389,9.572693,840.0,8380.471082612687
1383,2023-01-27 15:00:00,12.538009,225.54976,9.79245,5480.0,12294.566502954724
1384,2023-01-27 16:00:00,11.68288,214.05864,9.460876,5490.0,9961.77305810731
1385,2023-01-27 17:00:00,9.909227,207.7616,9.257202,2150.0,6079.404593583082
1386,2023-01-27 18:00:00,8.054939,207.5599,8.843384,1490.0,3269.5112215234344
1387,2023-01-27 19:00:00,5.7955046,208.37825,8.520172,4400.0,1218.728653684604
1388,2023-01-27 20:00:00,3.8296025,210.62288,8.3845825,790.0,351.6741721168951
1389,2023-01-27 21:00:00,2.7422101,225.58151,8.314545,1140.0,129.15512879833088
1390,2023-01-27 22:00:00,5.3144345,225.05481,10.566071,1000.0,940.5968559110784
1391,2023-01-27 23:00:00,4.6460886,239.49884,10.454926,500.0,628.4965553934715
1392,2023-01-28 00:00:00,4.4722705,244.00116,9.893311,500.0,560.9409716489322
1393,2023-01-28 01:00:00,4.517027,248.5959,9.257202,400.0,577.9651517942413
1394,2023-01-28 02:00:00,5.023228,256.56134,8.272156,450.0,795.0349791247139
1395,2023-01-28 03:00:00,4.7035503,266.12665,7.835205,1200.0,652.0688922615456
1396,2023-01-28 04:00:00,4.92227,270.6999,7.4226685,250.0,747.0941668496816
1397,2023-01-28 05:00:00,5.348347,264.4651,7.2382812,20.0,958.5714346155788
1398,2023-01-28 06:00:00,4.701819,255.26373,7.1540833,120.0,652.8029421420171
1399,2023-01-28 07:00:00,3.2472248,241.06726,7.170807,30.0,215.2986330289569
1400,2023-01-28 08:00:00,2.434159,196.37845,7.1688843,10.0,90.78362294078708
1401,2023-01-28 09:00:00,3.835734,153.8387,7.143158,100.0,355.631147022896
1402,2023-01-28 10:00:00,7.94602,141.23088,7.3352966,120.0,3169.904097611848
1403,2023-01-28 11:00:00,7.686904,137.58994,7.5974426,520.0,2870.159027792202
1404,2023-01-28 12:00:00,7.2690825,134.88368,7.929657,220.0,2428.865142635169
1405,2023-01-28 13:00:00,6.8094525,134.49121,8.116638,520.0,1995.6520336352664
1406,2023-01-28 14:00:00,6.4004917,135.58122,8.143646,570.0,1657.7773002268873
1407,2023-01-28 15:00:00,5.791245,133.45224,8.029266,870.0,1229.1819102075885
1408,2023-01-28 16:00:00,5.2799044,130.93983,7.89624,640.0,932.5632727776899
1409,2023-01-28 17:00:00,4.818682,128.81464,7.7394714,1610.0,709.7478866467416
1410,2023-01-28 18:00:00,3.9915526,127.13172,7.6013184,3150.0,403.8030936717849
1411,2023-01-28 19:00:00,3.097387,135.91637,7.4875793,2540.0,188.85128932681042
1412,2023-01-28 20:00:00,2.7783568,147.36586,7.3918457,2160.0,136.4422002322163
1413,2023-01-28 21:00:00,2.5363576,156.10197,7.284546,790.0,103.89033848330682
1414,2023-01-28 22:00:00,3.0444381,190.32127,7.350067,70.0,180.52160884248903
1415,2023-01-28 23:00:00,2.9591494,193.85132,7.2903137,1200.0,165.67798529297545
1416,2023-01-29 00:00:00,2.8520067,187.35652,7.275543,1600.0,148.30265205365225
1417,2023-01-29 01:00:00,2.8709075,164.17986,7.2177124,1600.0,151.22737570665248
1418,2023-01-29 02:00:00,3.1617866,149.00526,7.13031,900.0,201.90694141421756
1419,2023-01-29 03:00:00,3.0281703,141.02837,6.988312,1250.0,177.2999502966188
1420,2023-01-29 04:00:00,2.8885255,126.4536,6.8103333,2400.0,153.8779853913723
1421,2023-01-29 05:00:00,2.7340274,106.8811,6.6503296,450.0,130.5471990229145
1422,2023-01-29 06:00:00,2.551043,90.66246,6.4999695,400.0,106.11189458466625
1423,2023-01-29 07:00:00,2.5188153,73.656654,6.484558,500.0,102.22068828021406
1424,2023-01-29 08:00:00,2.8318744,60.707996,6.302063,1140.0,145.40474558734155
1425,2023-01-29 09:00:00,3.124536,48.449387,6.289856,1000.0,195.31183295367427
1426,2023-01-29 10:00:00,1.1503673,68.245895,6.9324036,1710.0,9.728319636720842
1427,2023-01-29 11:00:00,3.1491325,86.63018,7.024292,1120.0,199.431202391647
1428,2023-01-29 12:00:00,4.899391,90.344925,6.9979553,1650.0,750.6423120263229
1429,2023-01-29 13:00:00,6.534916,85.501236,6.853363,3270.0,1780.7425723261156
1430,2023-01-29 14:00:00,8.210786,76.17173,6.5770874,3770.0,3534.5260158038623
1431,2023-01-29 15:00:00,9.194455,68.10057,6.237152,5610.0,4973.048029274358
1432,2023-01-29 16:00:00,9.973177,61.06005,5.7276,8780.0,6368.066364598735
1433,2023-01-29 17:00:00,10.712433,56.03308,5.0342712,8420.0,7931.848292184478
1434,2023-01-29 18:00:00,10.9071045,54.160473,4.5549316,11150.0,8417.319163873004
1435,2023-01-29 19:00:00,10.820225,56.20093,4.536316,11440.0,8242.902270472694
1436,2023-01-29 20:00:00,10.533703,58.5722,4.463684,12700.0,7615.768438593949
1437,2023-01-29 21:00:00,9.629239,61.150406,4.2901917,15360.0,5825.84940204099
1438,2023-01-29 22:00:00,8.880263,61.121815,4.887146,11110.0,4563.5263738357235
1439,2023-01-29 23:00:00,9.214706,63.045902,4.136627,11730.0,5112.6097967027445
1440,2023-01-30 00:00:00,9.552568,64.307396,3.427887,12150.0,5708.851721674122
1441,2023-01-30 01:00:00,9.5111885,63.122536,2.7210693,12850.0,5647.90424389438
1442,2023-01-30 02:00:00,9.143362,62.72957,2.1235046,12620.0,5025.248587445308
1443,2023-01-30 03:00:00,8.764384,65.03131,1.7546692,11440.0,4430.59823230756
1444,2023-01-30 04:00:00,9.067227,69.178825,1.4057617,8000.0,4910.1358337066295
1445,2023-01-30 05:00:00,10.140652,69.96343,1.1050415,10520.0,6871.437245682169
1446,2023-01-30 06:00:00,10.811824,65.940125,1.0189209,9240.0,8329.107406192614
1447,2023-01-30 07:00:00,10.440314,60.693707,1.4237366,9290.0,7495.612639188927
1448,2023-01-30 08:00:00,9.718439,59.47983,1.7623596,7280.0,6038.725155299837
1449,2023-01-30 09:00:00,8.86167,62.830177,1.9197998,5790.0,4569.6316229093945
1450,2023-01-30 10:00:00,6.618288,75.37252,2.5745544,8090.0,1897.6621229600644
1451,2023-01-30 11:00:00,7.2303557,83.84567,2.911255,9230.0,2468.6206126114357
1452,2023-01-30 12:00:00,8.028201,86.12102,3.170227,10650.0,3373.3805832739827
1453,2023-01-30 13:00:00,8.858489,90.04037,3.3546448,8800.0,4525.890021248619
1454,2023-01-30 14:00:00,9.522683,91.20352,3.635437,7720.0,5616.5643523051385
1455,2023-01-30 15:00:00,9.5559225,92.53618,4.099365,6880.0,5669.859596366728
1456,2023-01-30 16:00:00,9.105218,93.48605,4.471405,7950.0,4900.774104700664
1457,2023-01-30 17:00:00,8.612111,96.25152,4.6635437,6470.0,4144.454922066637
1458,2023-01-30 18:00:00,8.42027,99.19285,4.7059326,4430.0,3874.0823978395497
1459,2023-01-30 19:00:00,8.195603,100.08976,4.6204834,2100.0,3571.7664058127148
1460,2023-01-30 20:00:00,7.824782,98.01033,4.3756714,1120.0,3107.62014386815
1461,2023-01-30 21:00:00,6.968688,95.06445,4.132141,560.0,2195.7132245638268
1462,2023-01-30 22:00:00,4.460632,85.72052,4.831238,100.0,574.3969628192657
1463,2023-01-30 23:00:00,3.2923994,85.16275,4.5877075,160.0,230.95737997093318
1464,2023-01-31 00:00:00,3.1251464,93.00228,4.051178,110.0,197.64834537832925
1465,2023-01-31 01:00:00,3.0776498,88.11376,3.7286072,100.0,188.79354835944116
1466,2023-01-31 02:00:00,2.9090261,76.644554,3.7183228,360.0,159.36728689976866
1467,2023-01-31 03:00:00,3.060868,70.73112,3.7376099,440.0,185.6016115945818
1468,2023-01-31 04:00:00,3.4721766,63.21409,3.6733398,1080.0,271.03160347942656
1469,2023-01-31 05:00:00,3.872413,59.225277,3.5763245,900.0,376.3705519241968
1470,2023-01-31 06:00:00,4.237326,61.90626,3.4792786,760.0,493.8713169929921
1471,2023-01-31 07:00:00,4.705938,65.2429,3.3996277,1980.0,677.2172139340478
1472,2023-01-31 08:00:00,5.2865505,67.1078,3.2955322,1470.0,960.6795475478436
1473,2023-01-31 09:00:00,5.7833557,71.91459,3.363617,1330.0,1257.7630740215322
1474,2023-01-31 10:00:00,4.5394278,74.27199,3.6007385,1210.0,608.4762937722486
1475,2023-01-31 11:00:00,5.8125515,81.82534,3.7967224,1700.0,1276.212319684381
1476,2023-01-31 12:00:00,7.2499757,84.03563,3.9072266,4460.0,2473.9330225264707
1477,2023-01-31 13:00:00,8.28513,80.29162,3.9348755,4800.0,3690.203314644687
1478,2023-01-31 14:00:00,8.62107,79.9679,4.005554,4600.0,4155.313091987282
1479,2023-01-31 15:00:00,8.988706,78.00231,4.1411133,5770.0,4709.024270825605
1480,2023-01-31 16:00:00,9.456721,76.60276,4.161682,7250.0,5487.268452856024
1481,2023-01-31 17:00:00,9.934638,73.559555,4.0132446,6280.0,6371.12319463386
1482,2023-01-31 18:00:00,10.103068,67.687126,3.6707764,7530.0,6710.279430638522
1483,2023-01-31 19:00:00,10.146398,64.63011,3.2588806,8420.0,6807.0128163917625
1484,2023-01-31 20:00:00,10.335308,67.55066,2.8971252,11940.0,7206.011838543958
1485,2023-01-31 21:00:00,10.902785,70.458626,2.6651611,11850.0,8468.722872788963
1486,2023-01-31 22:00:00,10.993057,75.102455,2.995453,10040.0,8690.997528051197
1487,2023-01-31 23:00:00,11.919724,74.33433,2.9048462,10720.0,11083.825488528135
1488,2023-02-01 00:00:00,11.950882,76.91757,2.7088623,10470.0,11177.651399335384
1489,2023-02-01 01:00:00,11.71256,76.39794,2.465332,12720.0,10529.560759814492
1490,2023-02-01 02:00:00,11.537412,74.2416,2.21344,11420.0,10073.351628854827
